item_id	kind	donor_path	line	symbol
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:70:MachineInstance	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	70	struct:MachineInstance
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:79:TransitionRequest	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	79	struct:TransitionRequest
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:88:new	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	88	fn:new
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:98:expecting_revision	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	98	fn:expecting_revision
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:106:StateMachineEvent	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	106	enum:StateMachineEvent
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:123:kind	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	123	fn:kind
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:131:replay_line	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	131	fn:replay_line
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:167:TransitionApplied	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	167	struct:TransitionApplied
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:180:apply_transition_to_instance	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	180	fn:apply_transition_to_instance
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:252:process_mode_event	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	252	fn:process_mode_event
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:262:StateMachineError	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	262	enum:StateMachineError
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:304:category	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	304	fn:category
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:318:code	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	318	fn:code
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:343:StateMachineStore	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	343	struct:StateMachineStore
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:350:new	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	350	fn:new
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:355:register_entity	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	355	fn:register_entity
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:359:define_machine	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	359	fn:define_machine
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:369:attach	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	369	fn:attach
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:407:instance	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	407	fn:instance
api:engine-rs/crates/rules/rule-state-machine/src/lib.rs:411:apply_transition	api	engine-rs/crates/rules/rule-state-machine/src/lib.rs	411	fn:apply_transition
test:engine-rs/crates/rules/rule-state-machine/src/lib.rs:valid_transition_updates_instance_and_emits_replay_event	test	engine-rs/crates/rules/rule-state-machine/src/lib.rs	471	valid_transition_updates_instance_and_emits_replay_event
test:engine-rs/crates/rules/rule-state-machine/src/lib.rs:process_mode_event_bridge_is_explicit	test	engine-rs/crates/rules/rule-state-machine/src/lib.rs	503	process_mode_event_bridge_is_explicit
test:engine-rs/crates/rules/rule-state-machine/src/lib.rs:invalid_transition_is_rejected_without_mutation	test	engine-rs/crates/rules/rule-state-machine/src/lib.rs	524	invalid_transition_is_rejected_without_mutation
test:engine-rs/crates/rules/rule-state-machine/src/lib.rs:stale_current_state_is_rejected	test	engine-rs/crates/rules/rule-state-machine/src/lib.rs	552	stale_current_state_is_rejected
test:engine-rs/crates/rules/rule-state-machine/src/lib.rs:stale_revision_is_rejected	test	engine-rs/crates/rules/rule-state-machine/src/lib.rs	586	stale_revision_is_rejected
test:engine-rs/crates/rules/rule-state-machine/src/lib.rs:missing_entity_machine_and_instance_are_classified	test	engine-rs/crates/rules/rule-state-machine/src/lib.rs	608	missing_entity_machine_and_instance_are_classified
test:engine-rs/crates/rules/rule-state-machine/src/lib.rs:invalid_initial_or_next_state_is_rejected	test	engine-rs/crates/rules/rule-state-machine/src/lib.rs	646	invalid_initial_or_next_state_is_rejected
test:engine-rs/crates/rules/rule-state-machine/src/lib.rs:deterministic_iteration_shapes_are_stable	test	engine-rs/crates/rules/rule-state-machine/src/lib.rs	673	deterministic_iteration_shapes_are_stable
test:engine-rs/crates/rules/rule-state-machine/tests/detached_transition.rs:detached_transition_preserves_store_authority_checks	test	engine-rs/crates/rules/rule-state-machine/tests/detached_transition.rs	7	detached_transition_preserves_store_authority_checks
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:16:const_FIRST_PERSON_TUNNEL_VIEWPORT_FIXTURE_NAME	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	16	const:FIRST_PERSON_TUNNEL_VIEWPORT_FIXTURE_NAME
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:18:type_TunnelViewportVec3	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	18	type:TunnelViewportVec3
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:19:type_TunnelViewportColor	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	19	type:TunnelViewportColor
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:20:type_TunnelViewportMaterialRole	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	20	type:TunnelViewportMaterialRole
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:22:interface_GeneratedTunnelFrameReadout	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	22	interface:GeneratedTunnelFrameReadout
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:56:interface_TunnelViewportMaterialPalette	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	56	interface:TunnelViewportMaterialPalette
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:64:interface_FirstPersonTunnelViewportCollisionDebug	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	64	interface:FirstPersonTunnelViewportCollisionDebug
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:72:interface_FirstPersonTunnelViewportInput	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	72	interface:FirstPersonTunnelViewportInput
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:79:interface_GeneratedTunnelRoomFrameTarget	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	79	interface:GeneratedTunnelRoomFrameTarget
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:85:interface_GeneratedTunnelRoomFrameInput	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	85	interface:GeneratedTunnelRoomFrameInput
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:91:interface_FirstPersonTunnelViewportSummary	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	91	interface:FirstPersonTunnelViewportSummary
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:146:function_createGeneratedTunnelViewportFrame	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	146	function:createGeneratedTunnelViewportFrame
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:229:function_createGeneratedTunnelRoomFrame	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	229	function:createGeneratedTunnelRoomFrame
api:ts/packages/render-projection/src/generated-tunnel-frame.ts:268:function_summarizeFirstPersonTunnelViewport	api	ts/packages/render-projection/src/generated-tunnel-frame.ts	268	function:summarizeFirstPersonTunnelViewport
test:ts/packages/render-projection/src/index.test.ts:27:neutral_projection_retains_validated_lights_and_removes_them_with_their_parent	test	ts/packages/render-projection/src/index.test.ts	27	neutral projection retains validated lights and removes them with their parent
test:ts/packages/render-projection/src/index.test.ts:55:neutral_projection_rejects_malformed_lights_and_kind-changing_updates	test	ts/packages/render-projection/src/index.test.ts	55	neutral projection rejects malformed lights and kind-changing updates
test:ts/packages/render-projection/src/index.test.ts:214:applies_frame_ops_in_order_and_exposes_neutral_instructions	test	ts/packages/render-projection/src/index.test.ts	214	applies frame ops in order and exposes neutral instructions
test:ts/packages/render-projection/src/index.test.ts:239:keeps_stable_parent_child_ids_and_removes_descendants_before_parents	test	ts/packages/render-projection/src/index.test.ts	239	keeps stable parent/child ids and removes descendants before parents
test:ts/packages/render-projection/src/index.test.ts:254:tracks_static_mesh_definitions_and_fails_closed_on_in-use_redefinition	test	ts/packages/render-projection/src/index.test.ts	254	tracks static mesh definitions and fails closed on in-use redefinition
test:ts/packages/render-projection/src/index.test.ts:284:retains_and_resets_handle-targeted_material_feedback_parameters	test	ts/packages/render-projection/src/index.test.ts	284	retains and resets handle-targeted material feedback parameters
test:ts/packages/render-projection/src/index.test.ts:337:tracks_animated_mesh_definitions_and_command-selected_named_clip_playback	test	ts/packages/render-projection/src/index.test.ts	337	tracks animated mesh definitions and command-selected named clip playback
test:ts/packages/render-projection/src/index.test.ts:404:public_retained_projection_re-adds_one_shared_animated-mesh_instance_without_redefining_its_live_asset	test	ts/packages/render-projection/src/index.test.ts	404	public retained projection re-adds one shared animated-mesh instance without redefining its live asset
test:ts/packages/render-projection/src/index.test.ts:437:animated_mesh_render-diff_fixture_registers_asset_and_starts_the_run_clip	test	ts/packages/render-projection/src/index.test.ts	437	animated mesh render-diff fixture registers asset and starts the run clip
test:ts/packages/render-projection/src/index.test.ts:453:resolves_sprite_atlas_frames_and_sprite_pick_hints_without_renderer_types	test	ts/packages/render-projection/src/index.test.ts	453	resolves sprite atlas frames and sprite pick hints without renderer types
test:ts/packages/render-projection/src/index.test.ts:494:fails_closed_on_unknown_handles_unsupported_ops_and_malformed_mesh_payloads	test	ts/packages/render-projection/src/index.test.ts	494	fails closed on unknown handles, unsupported ops, and malformed mesh payloads
test:ts/packages/render-projection/src/index.test.ts:535:retained_projection_fixture_matches_the_committed_before_after_goldens	test	ts/packages/render-projection/src/index.test.ts	535	retained projection fixture matches the committed before/after goldens
test:ts/packages/render-projection/src/index.test.ts:548:generated_tunnel_room_frame_is_renderer-neutral_and_structurally_stable	test	ts/packages/render-projection/src/index.test.ts	548	generated tunnel room frame is renderer-neutral and structurally stable
api:ts/packages/render-projection/src/index.ts:3:reexport-all_._generated-tunnel-frame.js	api	ts/packages/render-projection/src/index.ts	3	reexport-all:./generated-tunnel-frame.js
api:ts/packages/render-projection/src/index.ts:4:reexport-all_._retained-projection.js	api	ts/packages/render-projection/src/index.ts	4	reexport-all:./retained-projection.js
api:ts/packages/render-projection/src/retained-projection.ts:34:class_RenderProjectionError	api	ts/packages/render-projection/src/retained-projection.ts	34	class:RenderProjectionError
api:ts/packages/render-projection/src/retained-projection.ts:35:method_RenderProjectionError.constructor	api	ts/packages/render-projection/src/retained-projection.ts	35	method:RenderProjectionError.constructor
api:ts/packages/render-projection/src/retained-projection.ts:41:type_RenderProjectionNodeKind	api	ts/packages/render-projection/src/retained-projection.ts	41	type:RenderProjectionNodeKind
api:ts/packages/render-projection/src/retained-projection.ts:43:interface_RenderProjectionNodeBase	api	ts/packages/render-projection/src/retained-projection.ts	43	interface:RenderProjectionNodeBase
api:ts/packages/render-projection/src/retained-projection.ts:56:interface_PrimitiveProjectionNode	api	ts/packages/render-projection/src/retained-projection.ts	56	interface:PrimitiveProjectionNode
api:ts/packages/render-projection/src/retained-projection.ts:61:interface_StaticMeshProjectionNode	api	ts/packages/render-projection/src/retained-projection.ts	61	interface:StaticMeshProjectionNode
api:ts/packages/render-projection/src/retained-projection.ts:68:interface_MaterialInstanceParameterBinding	api	ts/packages/render-projection/src/retained-projection.ts	68	interface:MaterialInstanceParameterBinding
api:ts/packages/render-projection/src/retained-projection.ts:73:interface_AnimatedMeshProjectionNode	api	ts/packages/render-projection/src/retained-projection.ts	73	interface:AnimatedMeshProjectionNode
api:ts/packages/render-projection/src/retained-projection.ts:80:interface_SpriteProjectionNode	api	ts/packages/render-projection/src/retained-projection.ts	80	interface:SpriteProjectionNode
api:ts/packages/render-projection/src/retained-projection.ts:87:type_RenderProjectionNode	api	ts/packages/render-projection/src/retained-projection.ts	87	type:RenderProjectionNode
api:ts/packages/render-projection/src/retained-projection.ts:93:type_RenderProjectionInstruction	api	ts/packages/render-projection/src/retained-projection.ts	93	type:RenderProjectionInstruction
api:ts/packages/render-projection/src/retained-projection.ts:104:interface_RenderProjectionLight	api	ts/packages/render-projection/src/retained-projection.ts	104	interface:RenderProjectionLight
api:ts/packages/render-projection/src/retained-projection.ts:110:interface_RenderProjectionSnapshot	api	ts/packages/render-projection/src/retained-projection.ts	110	interface:RenderProjectionSnapshot
api:ts/packages/render-projection/src/retained-projection.ts:178:class_RenderProjection	api	ts/packages/render-projection/src/retained-projection.ts	178	class:RenderProjection
api:ts/packages/render-projection/src/retained-projection.ts:188:method_RenderProjection.applyFrame	api	ts/packages/render-projection/src/retained-projection.ts	188	method:RenderProjection.applyFrame
api:ts/packages/render-projection/src/retained-projection.ts:197:method_RenderProjection.applyDiff	api	ts/packages/render-projection/src/retained-projection.ts	197	method:RenderProjection.applyDiff
api:ts/packages/render-projection/src/retained-projection.ts:240:method_RenderProjection.has	api	ts/packages/render-projection/src/retained-projection.ts	240	method:RenderProjection.has
api:ts/packages/render-projection/src/retained-projection.ts:244:getter_RenderProjection.handleCount	api	ts/packages/render-projection/src/retained-projection.ts	244	getter:RenderProjection.handleCount
api:ts/packages/render-projection/src/retained-projection.ts:248:method_RenderProjection.node	api	ts/packages/render-projection/src/retained-projection.ts	248	method:RenderProjection.node
api:ts/packages/render-projection/src/retained-projection.ts:253:method_RenderProjection.light	api	ts/packages/render-projection/src/retained-projection.ts	253	method:RenderProjection.light
api:ts/packages/render-projection/src/retained-projection.ts:258:method_RenderProjection.materialDescriptor	api	ts/packages/render-projection/src/retained-projection.ts	258	method:RenderProjection.materialDescriptor
api:ts/packages/render-projection/src/retained-projection.ts:262:method_RenderProjection.textureDescriptor	api	ts/packages/render-projection/src/retained-projection.ts	262	method:RenderProjection.textureDescriptor
